Date,Time,Latitude,Longitude,Altitude,PM2.5,PM10,Temperature,Pressure,Humidity,Wind Speed
2025-03-13,07:01:02,28.6139,77.209,539.3,15.8,29.3,28.19,953.4,70.76,4.18
2025-03-13,07:02:03,28.6139,77.209,540.6,42.6,46.2,36.47,964.99,62.57,4.94
2025-03-13,07:03:03,28.6139,77.209,520.8,15.5,32,38.01,967.43,64.34,11.51
2025-03-13,07:04:04,28.6139,77.209,541.7,42.4,59.9,28.44,1002.44,39.7,1.37
2025-03-13,07:05:05,28.6139,77.209,500.6,49.6,53.9,23.85,974.49,71.01,2.24
2025-03-13,07:06:05,28.6139,77.209,537.9,25.2,33,34.81,969.25,57.31,7.29
2025-03-13,07:07:06,28.6139,77.209,534.9,31.5,45.7,29.92,979.52,49.19,13.19
2025-03-13,07:08:06,28.6139,77.209,505.2,35.2,39.2,37.94,994.19,60.35,7
2025-03-13,07:09:07,28.6139,77.209,503.8,6.7,25,20.35,977.5,33.98,8.08
2025-03-13,07:10:07,28.6139,77.209,538.1,20.8,23.5,20.34,972.4,86.47,4.72
2025-03-13,07:11:08,28.6139,77.209,503,34.6,50.3,21.1,962.35,50.91,6.8
2025-03-13,07:12:09,28.6139,77.209,509,49.6,54.5,34.77,975.96,60.16,4.72
2025-03-13,07:13:09,28.6139,77.209,548.1,15.1,24.4,27.48,1000.57,43.7,3.32
2025-03-13,07:14:10,28.6139,77.209,522.6,44.9,56.9,37,1008.91,85.62,6.48
2025-03-13,07:15:10,28.6139,77.209,509.1,32,48.2,20.6,995.46,80.53,13.19
2025-03-13,07:16:11,28.6139,77.209,517.2,43.1,51.1,25.72,983.43,85.59,14.55
2025-03-13,07:17:12,28.6139,77.209,527.8,35.7,49,32.98,978.59,35.59,4.25
2025-03-13,07:18:12,28.6139,77.209,535,34.7,49.9,33.63,989.66,40.31,10.05
2025-03-13,07:19:13,28.6139,77.209,520.7,37.1,45.7,27.26,975.33,69.41,12.02
2025-03-13,07:20:14,28.6139,77.209,521,12.6,16.2,29.05,997.45,32.61,1.15
2025-03-13,07:21:14,28.6139,77.209,527.8,23.9,28.8,31.96,976,63.95,9.12
2025-03-13,07:22:15,28.6139,77.209,536.1,14,30.6,37.98,959.6,52.98,1.88
2025-03-13,07:23:15,28.6139,77.209,536.5,35.9,38.8,37.1,961.74,53.7,11.03
2025-03-13,07:24:16,28.6139,77.209,538.8,22.6,41.4,31.25,992.76,56.96,12.77
2025-03-13,07:25:17,28.6139,77.209,501.7,25.8,34.3,21.63,1016.51,47.2,12.89
2025-03-13,07:26:17,28.6139,77.209,515.1,29.2,31.9,37.51,1017.99,43.41,5.56
2025-03-13,07:27:18,28.6139,77.209,538.6,28.6,37.5,32.54,965.13,57.7,4.89
2025-03-13,07:28:19,28.6139,77.209,503.9,39.8,51.2,23.26,967.8,69.46,4.06
2025-03-13,07:29:19,28.6139,77.209,532.1,18.9,22.3,29.05,952.88,60.76,12.05
2025-03-13,07:30:20,28.6139,77.209,508,6.7,17.8,38.82,970.06,59.08,6.44
2025-03-13,07:31:20,28.6139,77.209,526.5,32.1,47.5,20.59,975.38,66.42,14.13
2025-03-13,07:32:21,28.6139,77.209,536,48.5,59.2,20.06,1014.74,51.3,1.25
2025-03-13,07:33:22,28.6139,77.209,538.6,10.1,19.1,34.25,972.01,71.89,6.42
2025-03-13,07:34:22,28.6139,77.209,546.4,14.2,23.4,25.15,954.59,81.2,2.02
2025-03-13,07:35:23,28.6139,77.209,532.8,8.4,24.8,31.9,983.2,39.13,10.54
2025-03-13,07:36:24,28.6139,77.209,513.6,30.9,33.1,37.93,982.89,69.56,12.43
2025-03-13,07:37:24,28.6139,77.209,523.9,12.7,24.6,30.18,1001.13,66.12,8.33
2025-03-13,07:38:25,28.6139,77.209,541.1,14.4,17.5,34.58,1006.01,56.3,1.95
2025-03-13,07:39:25,28.6139,77.209,504.4,20.4,37.3,31.22,1017.18,37.96,14.01
2025-03-13,07:40:26,28.6139,77.209,522.8,31.1,50.2,26,992.02,70.72,0.38
2025-03-13,07:41:27,28.6139,77.209,505.8,27.8,36.3,20.14,975.07,53.26,10.56
2025-03-13,07:42:27,28.6139,77.209,520.6,43.9,63.4,35.03,999.38,82.3,8.8
2025-03-13,07:43:28,28.6139,77.209,515.2,40.1,51.6,29.78,988.16,82.29,13.12
2025-03-13,07:44:28,28.6139,77.209,526.1,9.6,19.9,32.56,951.66,34.33,4.91
2025-03-13,07:45:29,28.6139,77.209,506.4,26.3,44.1,30.62,1004.66,82.22,3.15
2025-03-13,07:46:30,28.6139,77.209,503.2,25.9,40.3,24.63,974.94,46.23,3.36
2025-03-13,07:47:31,28.6139,77.209,537.8,34.5,38.8,22.02,978.33,69.94,3.73
2025-03-13,07:48:31,28.6139,77.209,507.7,39.4,45.4,25.13,992.4,35.85,1.94
2025-03-13,07:49:32,28.6139,77.209,512.4,20.1,32.9,27.93,978.72,55.86,8.64
2025-03-13,07:50:33,28.6139,77.209,539.7,41.6,57.3,23.08,966.08,41.2,1.38
2025-03-13,07:51:33,28.6139,77.209,503.7,16.4,35.7,39.28,1006.94,71.31,3.42
2025-03-13,07:52:34,28.6139,77.209,517.9,13.9,22.2,36.43,1018.16,63.01,1.13
2025-03-13,07:53:34,28.6139,77.209,521.6,20.8,38.9,24.35,992.45,72.31,14.95
2025-03-13,07:54:35,28.6139,77.209,522.2,34.5,52.7,33.95,955.36,79.66,3.81
2025-03-13,07:55:36,28.6139,77.209,532.9,15.4,19.7,25.93,982.8,39.76,4.75
2025-03-13,07:56:36,28.6139,77.209,508,19.3,26.2,33.5,950.81,51.86,6.88
2025-03-13,07:57:37,28.6139,77.209,543.3,49.5,65,24.62,1018.01,38.08,6.43
2025-03-13,07:58:37,28.6139,77.209,509.7,37.9,47.2,24.94,955.26,53.23,6.98
2025-03-13,07:59:38,28.6139,77.209,538.1,24,30.6,39.97,992.62,42.59,0.85
2025-03-13,08:00:39,28.6139,77.209,536.6,16.5,34.9,39.59,1001.85,45.41,11.36
2025-03-13,08:01:39,28.6139,77.209,541.7,10.9,17.9,24.38,1014.56,59.16,3.12
2025-03-13,08:02:40,28.6139,77.209,531.6,17.6,36,38.32,991.04,85.04,2.23
2025-03-13,08:03:41,28.6139,77.209,538.1,14.9,28.4,37.17,1007.48,74.93,4.25
2025-03-13,08:04:41,28.6139,77.209,507.8,32.7,43.9,20.03,966.53,76.19,5.64
2025-03-13,08:05:42,28.6139,77.209,536.2,11.2,27.5,22.94,981.65,66.75,12.36
2025-03-13,08:06:43,28.6139,77.209,523.2,45.8,48.7,34.21,956.19,86.37,4.49
2025-03-13,08:07:43,28.6139,77.209,523.5,14.1,29.8,33.03,977.82,39.39,1.98
2025-03-13,08:08:44,28.6139,77.209,549.1,9.3,25.1,34.95,987.24,65.88,8
2025-03-13,08:09:44,28.6139,77.209,502.9,47.5,49.9,33.67,1013.05,46.98,8.11
2025-03-13,08:10:45,28.6139,77.209,515.9,46.1,58,23.55,974.88,48.95,11.54
2025-03-13,08:11:46,28.6139,77.209,545.8,6.8,24.4,32,971.94,40.31,4.27
2025-03-13,08:12:46,28.6139,77.209,549.9,17.9,28,36.66,1013.36,50.6,8.16
2025-03-13,08:13:47,28.6139,77.209,510.7,29.6,36.2,33.26,966.54,32.85,13.66
2025-03-13,08:14:47,28.6139,77.209,540,24,43.2,24.82,989.45,79.41,5.88
2025-03-13,08:15:48,28.6139,77.209,547.6,20.5,37.4,34.67,1019.75,74.38,8.43
2025-03-13,08:16:49,28.6139,77.209,501.8,27.7,42.2,30.25,971.84,78.16,3.42
2025-03-13,08:17:49,28.6139,77.209,501.4,48.2,51.7,20.53,968.4,41.96,11.43
2025-03-13,08:18:50,28.6139,77.209,506.6,24.8,39.2,27.67,998.39,67.19,13.39
2025-03-13,08:19:51,28.6139,77.209,520.6,23.1,36.6,39.93,955.17,79.8,12.52
2025-03-13,08:20:52,28.6139,77.209,524.8,45.5,64.8,39.31,1012.74,65.16,10.49
2025-03-13,08:21:52,28.6139,77.209,530.2,42.2,45.7,34.84,950.05,54.04,14.39
2025-03-13,08:22:53,28.6139,77.209,537.3,31.6,41.7,21.64,965.99,52.35,11.44
2025-03-13,08:23:53,28.6139,77.209,509.2,25.5,28.9,26.38,962.81,76.33,5.64
2025-03-13,08:24:54,28.6139,77.209,534.2,27.2,41.7,31.1,1004.53,42.94,7.85
2025-03-13,08:25:55,28.6139,77.209,546.5,23.7,26.5,31.89,999.58,74.97,9.61
2025-03-13,08:26:55,28.6139,77.209,525.5,12.9,27.5,24.48,1006.12,76.48,12.58
2025-03-13,08:27:56,28.6139,77.209,531.2,11.4,20.8,22.82,998.6,81.07,12.51
2025-03-13,08:28:56,28.6139,77.209,544.6,27.6,45.9,29.54,1000.59,41.68,2.53
2025-03-13,08:29:57,28.6139,77.209,510.2,26.9,30,34.18,987.5,48.8,6.03
2025-03-13,08:30:58,28.6139,77.209,532.6,24.8,43.7,29.45,983.63,73.83,3.03
2025-03-13,08:31:58,28.6139,77.209,540.1,37,40.9,33.56,1009.92,45.1,0.32
2025-03-13,08:32:59,28.6139,77.209,544.7,35,41.2,25.47,958.77,61.45,4
2025-03-13,08:33:59,28.6139,77.209,537.8,19.2,31,34.54,985.37,83.58,13.57
2025-03-13,08:35:00,28.6139,77.209,515.5,18.5,25.6,22.94,979.11,73.98,13.28
2025-03-13,08:36:01,28.6139,77.209,521.1,37.1,54.9,20.44,989.13,59.06,5.67
2025-03-13,08:37:02,28.6139,77.209,538.6,16.4,19.8,30.58,975.27,30.77,12.07
2025-03-13,08:38:02,28.6139,77.209,530,17.6,20.8,30.75,963.6,89.23,9.17
2025-03-13,08:39:03,28.6139,77.209,537.6,32.7,47.5,37.34,992.41,45.32,7.13
2025-03-13,08:40:04,28.6139,77.209,546.8,49.4,57.8,23.74,962.91,50.89,4.78
2025-03-13,08:41:05,28.6139,77.209,523.2,18.5,34.3,23.97,992.93,47.55,10.84
2025-03-13,08:42:05,28.6139,77.209,527.1,40.4,44.2,24.22,1011.61,75.12,14.85
2025-03-13,08:43:06,28.6139,77.209,531,40,48.9,24.32,1004.74,50.84,12.54
2025-03-13,08:44:06,28.6139,77.209,523.9,42.1,48.4,32.2,955.56,67.78,8.43
2025-03-13,08:45:07,28.6139,77.209,531.4,18.8,33.4,26.17,1008.69,76.14,5.75
2025-03-13,08:46:08,28.6139,77.209,508.1,29.5,41.2,23.27,962.39,65.32,4.14
2025-03-13,08:47:08,28.6139,77.209,516.9,32.2,41.6,29.34,961.19,89.86,5.42
2025-03-13,08:48:09,28.6139,77.209,523.9,43.2,51.7,36.09,962.66,53.85,1.48
2025-03-13,08:49:10,28.6139,77.209,541.7,28,35.8,30.28,1010.56,73.16,7.38
2025-03-13,08:50:10,28.6139,77.209,524.5,20.6,37.8,35.23,978.94,35.85,2.73
2025-03-13,08:51:11,28.6139,77.209,531.4,34.9,49.1,24.03,950.16,39.47,11.02
2025-03-13,08:52:11,28.6139,77.209,528.7,36.4,44.6,26.73,960.97,86.08,6.09
2025-03-13,08:53:12,28.6139,77.209,549.7,12.4,15.1,35.34,975.09,50.28,3.78
2025-03-13,08:54:13,28.6139,77.209,527.2,31.2,40.7,39.92,951.64,52.96,2.5
2025-03-13,08:55:13,28.6139,77.209,548.3,41.9,49,39.17,1005.9,31.72,10.83
2025-03-13,08:56:14,28.6139,77.209,511.4,13.7,21.4,33.28,982.21,65.88,11.71
2025-03-13,08:57:14,28.6139,77.209,501.9,8.4,15.5,26.67,989.56,35.39,3.15
2025-03-13,08:58:15,28.6139,77.209,535.5,43.2,47.3,39.26,982.49,63.49,8.85
2025-03-13,08:59:15,28.6139,77.209,531,29.8,41.9,38.28,986.08,86.07,7.9
2025-03-13,09:00:16,28.6139,77.209,511.5,46.3,65.8,29.96,1001.42,47.36,0.96
2025-03-13,09:01:17,28.6139,77.209,501.5,36.8,40.1,34.06,973.06,36.26,7.39
2025-03-13,09:02:17,28.6139,77.209,540.4,25.1,37.4,35.25,986.74,76.95,5.84
2025-03-13,09:03:18,28.6139,77.209,503.2,38.9,49.8,21.45,1004.01,62.53,2.81
2025-03-13,09:04:18,28.6139,77.209,524.8,17.9,25.2,24.44,1006.57,85.28,8.78
2025-03-13,09:05:19,28.6139,77.209,512,39,48.1,22.71,989.32,51.32,13.17
2025-03-13,09:06:20,28.6139,77.209,534,49.2,55.7,30.54,969.41,72.2,11.21
2025-03-13,09:07:20,28.6139,77.209,530,34.9,52.8,32.29,959.42,76.34,4.47
2025-03-13,09:08:21,28.6139,77.209,502.8,19.8,28,31.55,959.9,42.11,10.37
2025-03-13,09:09:22,28.6139,77.209,522.4,37.9,51.8,25.34,986.11,69.3,13.22
2025-03-13,09:10:22,28.6139,77.209,528.4,23.6,37.9,34.92,997.87,48.89,4.76
2025-03-13,09:11:23,28.6139,77.209,516.4,45,64.2,31.59,1012.51,48.66,9.7
2025-03-13,09:12:23,28.6139,77.209,506.6,26.3,45,25.28,960.66,44.65,8.5
2025-03-13,09:13:24,28.6139,77.209,519.6,23.5,35.1,37.68,966.42,58.79,9.8
2025-03-13,09:14:24,28.6139,77.209,538.5,22,41.5,24.65,950.27,69.2,0.03
2025-03-13,09:15:25,28.6139,77.209,543.1,33.3,43.5,21,975.88,72.12,6.9
2025-03-13,09:16:26,28.6139,77.209,504.7,20.5,36.1,35.64,980.13,34.74,13.89
2025-03-13,09:17:26,28.6139,77.209,513.9,13.1,27.8,37.28,1010.92,86.46,12.84
2025-03-13,09:18:27,28.6139,77.209,503.3,46.4,59.5,39.65,972.98,66.13,6.19
2025-03-13,09:19:27,28.6139,77.209,536.6,29.3,41.9,33.91,1010.92,86.45,9.44
2025-03-13,09:20:28,28.6139,77.209,522.2,29.5,36.1,36.79,1019.94,55.48,0.52
2025-03-13,09:21:29,28.6139,77.209,524,35,51,26.35,969.51,52.15,1.12
2025-03-13,09:22:29,28.6139,77.209,533.9,25.2,39,33.54,1007.73,71.6,0.87
2025-03-13,09:23:30,28.6139,77.209,524.3,9.9,28.9,29.68,966.9,77.69,3.35
2025-03-13,09:24:31,28.6139,77.209,536.4,44.3,60.9,28.27,961.58,60.55,8.04
2025-03-13,09:25:31,28.6139,77.209,549.2,27.7,31.1,21.88,955.39,72.57,0.66
2025-03-13,09:26:32,28.6139,77.209,542.4,5.9,14.9,20.32,961.93,49.37,11.64
2025-03-13,09:27:32,28.6139,77.209,516.8,23.6,34.4,28.25,950.44,78.63,11.01
2025-03-13,09:28:33,28.6139,77.209,518.7,24.9,40.5,22.75,959.66,30.23,11.61
2025-03-13,09:29:34,28.6139,77.209,549.2,16.7,19.1,23.37,1019.25,60.58,14.52
2025-03-13,09:30:34,28.6139,77.209,509.5,26.8,31.4,27.41,987.97,83.92,14.63
2025-03-13,09:31:35,28.6139,77.209,502.7,37,53.4,25.1,957.9,82.17,9.67
2025-03-13,09:32:36,28.6139,77.209,508.2,26.9,45.2,31.44,1018.17,35.54,1.95
2025-03-13,09:33:36,28.6139,77.209,527.9,17.5,33.5,26.4,1002.55,76.56,1.88
2025-03-13,09:34:37,28.6139,77.209,521.9,16.7,22.4,27.02,987.17,41.8,0.8
2025-03-13,09:35:37,28.6139,77.209,507.1,38.9,48.5,22.87,1001.6,47.92,7.97
2025-03-13,09:36:38,28.6139,77.209,538.7,41.3,53.5,20.7,990.63,62.84,4.19
2025-03-13,09:37:38,28.6139,77.209,546.3,27.5,42.7,24.94,1013.26,49.54,8.2
2025-03-13,09:38:39,28.6139,77.209,522.4,24.3,27.7,25.59,997.4,86.84,14.52
2025-03-13,09:39:40,28.6139,77.209,523.4,28.7,35.1,29.07,973.85,30.65,9.16
2025-03-13,09:40:40,28.6139,77.209,530.6,47.3,56.3,37.35,993.89,82.37,11.1
2025-03-13,09:41:41,28.6139,77.209,544.8,44.3,48.9,33.52,965.58,89.58,3
2025-03-13,09:42:42,28.6139,77.209,535.6,44.5,59.7,37.81,1011.51,47.52,11.08
2025-03-13,09:43:42,28.6139,77.209,537.6,14.5,30.8,34.77,992.29,89.43,4.03
2025-03-13,09:44:43,28.6139,77.209,514.3,35.2,52.1,27.59,964.14,45.56,9.35
2025-03-13,09:45:44,28.6139,77.209,520.8,18,36.9,20.38,958.15,78.1,9.57
2025-03-13,09:46:44,28.6139,77.209,531.8,8.4,20.1,28.72,976.81,63.27,13.36
2025-03-13,09:47:45,28.6139,77.209,507.8,35.5,43.1,22.07,1004.83,83.91,3.68
2025-03-13,09:48:45,28.6139,77.209,517.9,43.2,56.1,31.2,1010.17,65.04,5.71
2025-03-13,09:49:46,28.6139,77.209,509.7,47.3,52.4,35.15,987.45,67.39,14.19
2025-03-13,09:50:47,28.6139,77.209,513,47.5,60.2,39.3,962.88,40.57,8.91
2025-03-13,09:51:47,28.6139,77.209,543.9,31.2,39.8,26.77,1018.65,60.73,9.91
2025-03-13,09:52:48,28.6139,77.209,529.5,29.2,34.7,25.24,1008.42,88.17,8.85
2025-03-13,09:53:48,28.6139,77.209,504.6,38,53.6,30.12,1001.79,58.69,1.77
2025-03-13,09:54:49,28.6139,77.209,534,30.9,43.7,29.76,983.9,61.76,11.97
2025-03-13,09:55:50,28.6139,77.209,522.2,17.2,32.9,24.29,965.13,33.19,12.85
2025-03-13,09:56:50,28.6139,77.209,524.8,47,49.4,21.77,995.46,32.48,8.37
2025-03-13,09:57:51,28.6139,77.209,534.5,7.5,11.3,23.82,1009.05,61.64,12.96
2025-03-13,09:58:51,28.6139,77.209,532.7,9.9,27.5,38.57,961.5,53.12,5.97
2025-03-13,09:59:52,28.6139,77.209,548.3,31.6,49.8,30.21,960.48,48.58,5.09
2025-03-13,10:00:53,28.6139,77.209,522.4,6.6,20.6,24.36,998.23,85.61,11.97
2025-03-13,10:01:53,28.6139,77.209,549.6,27.2,38.2,28.82,997.15,60.59,10.7
2025-03-13,10:02:54,28.6139,77.209,542.8,20.8,26.7,32.51,1006.48,82.09,7.47
2025-03-13,10:03:54,28.6139,77.209,506.4,26.9,32.9,35.76,1002.97,49.78,14.83
2025-03-13,10:04:55,28.6139,77.209,500.6,9.4,18,36.07,1019.15,66.42,11.93
2025-03-13,10:05:56,28.6139,77.209,503.6,5.3,16.3,30.51,990.3,53.07,4.25
2025-03-13,10:06:56,28.6139,77.209,508.9,44.6,53,23.03,967.82,47.08,14.65
2025-03-13,10:07:57,28.6139,77.209,523.4,46.6,66.4,37.51,987.23,70.26,5.92
2025-03-13,10:08:57,28.6139,77.209,532.2,30.8,41.8,37.8,957.28,59.36,9.55
2025-03-13,10:09:58,28.6139,77.209,539.5,33.5,41.8,31.42,1008.49,76.24,10.2
2025-03-13,10:10:59,28.6139,77.209,518.6,24.9,42.5,27.96,1012,54.5,5.5
2025-03-13,10:11:59,28.6139,77.209,524.9,11.1,26.7,32.14,1016.51,65.86,0.28
2025-03-13,10:13:00,28.6139,77.209,515.1,7.8,18.5,37.73,992.41,31.02,10.42
2025-03-13,10:14:00,28.6139,77.209,532.6,34.2,52.1,38.05,963.41,39.41,3.75
2025-03-13,10:15:01,28.6139,77.209,512.2,47.1,50.1,28.77,955.78,89.49,4.35
2025-03-13,10:16:02,28.6139,77.209,509.1,35.7,45,25.32,1006.99,45.7,1.4
2025-03-13,10:17:02,28.6139,77.209,531.4,48.7,51.6,32.41,1003.97,49.27,7.51
2025-03-13,10:18:03,28.6139,77.209,525.4,9.5,18.6,25.11,982.51,40.22,1.02
2025-03-13,10:19:03,28.6139,77.209,525.7,24.2,39.7,37.92,971.6,64.7,11.84
2025-03-13,10:20:04,28.6139,77.209,519.5,9.8,12.2,36.76,1003.56,61.77,1.03
2025-03-13,10:21:05,28.6139,77.209,520.7,44.9,63,24.78,975.18,74.92,12.34
2025-03-13,10:22:05,28.6139,77.209,542.3,15.8,32.6,32.24,968.51,50.42,7.01
2025-03-13,10:23:06,28.6139,77.209,530,34.2,51.7,30.36,1003.11,89.07,14.73
2025-03-13,10:24:06,28.6139,77.209,505.2,20.5,32.2,32.06,955.95,88.39,13.23
2025-03-13,10:25:07,28.6139,77.209,527.4,49.1,58.9,20.74,952.19,56.25,11.98
2025-03-13,10:26:08,28.6139,77.209,523.7,11.3,15.8,33.33,958.61,50.04,0.44
2025-03-13,10:27:08,28.6139,77.209,517.8,24.1,34.5,27.39,985.33,58.6,12.91
2025-03-13,10:28:09,28.6139,77.209,532.6,7.4,26.3,21.68,968.08,38.67,2.44
2025-03-13,10:29:09,28.6139,77.209,539.8,31.8,42,26.39,985.99,49.23,4.35
2025-03-13,10:30:10,28.6139,77.209,527.6,11.1,13.7,30.31,965.23,45.99,3.17
2025-03-13,10:31:11,28.6139,77.209,507.5,11.2,22,35.66,950.85,38.33,9
2025-03-13,10:32:12,28.6139,77.209,508.4,36.8,53,31.34,953.43,49.94,4.86
2025-03-13,10:33:12,28.6139,77.209,532.9,23.3,39.2,28.75,990.48,81.51,12.07
2025-03-13,10:34:13,28.6139,77.209,526.7,46.1,59.3,36.54,956.15,65.67,4.85
2025-03-13,10:35:13,28.6139,77.209,521.8,46.3,53.1,26.18,961.17,62.26,3.72
2025-03-13,10:36:14,28.6139,77.209,519.2,23.4,42,38.95,978.45,42.43,4.94
2025-03-13,10:37:15,28.6139,77.209,519.6,44.5,60.2,21.17,973.71,59.19,14.52
2025-03-13,10:38:15,28.6139,77.209,526.6,35.7,41.6,38.52,1014.11,50.65,1.47
2025-03-13,10:39:16,28.6139,77.209,505.6,16.3,34.3,34.14,995.53,32.6,12.57
2025-03-13,10:40:17,28.6139,77.209,512.3,42.8,62.5,36.35,993.97,79.07,4.19
2025-03-13,10:41:18,28.6139,77.209,539.7,31.4,44.3,32.71,971.78,58.52,4.52
2025-03-13,10:42:18,28.6139,77.209,523.6,44.2,58.2,23.68,1010.05,70.94,3.98
2025-03-13,10:43:19,28.6139,77.209,529,42.7,50.6,26.06,984.11,75.88,4.66
2025-03-13,10:44:20,28.6139,77.209,523.1,30.3,40.7,34.3,993.64,42.29,3.71
2025-03-13,10:45:20,28.6139,77.209,530.7,30.2,48.9,29.41,980.31,66.38,13.73
2025-03-13,10:46:21,28.6139,77.209,511.8,48.7,64.7,31.02,1008.21,49.86,12.91
2025-03-13,10:47:21,28.6139,77.209,521.4,47.7,55.7,33.42,953.89,89.86,5.48
2025-03-13,10:48:30,28.6139,77.209,513.4,45.2,64,25.87,958.48,50.93,2.32
2025-03-13,10:49:30,28.6139,77.209,504.8,28.7,45.5,35.63,962.87,35.14,6.25
2025-03-13,10:50:31,28.6139,77.209,516.5,17.1,23.6,24.68,961.05,37.3,7.1
2025-03-13,10:51:33,28.6139,77.209,505.2,24.7,39.2,23.74,992.99,67.46,5.66
2025-03-13,10:52:33,28.6139,77.209,511.5,35,45.8,28.51,1015.93,34.41,11.52
2025-03-13,10:53:34,28.6139,77.209,536.7,16.3,21.3,21.71,1009.42,78.92,3.92
2025-03-13,10:54:34,28.6139,77.209,531.9,31,38.2,38.13,992.01,63.79,13.75
2025-03-13,10:55:35,28.6139,77.209,532.6,43.7,54.4,25.14,984.1,66.84,0.03
2025-03-13,10:56:36,28.6139,77.209,501,35.6,40.9,38.41,951.8,57.43,0.73
2025-03-13,10:57:37,28.6139,77.209,544.9,33.2,37.6,23.8,963.45,42.36,6.06
2025-03-13,10:58:37,28.6139,77.209,511.6,22.5,30.6,31.99,1010.03,66.42,1.21
2025-03-13,10:59:38,28.6139,77.209,549.5,17.8,36.1,25.46,1017.37,48.92,0.34
2025-03-13,11:00:38,28.6139,77.209,533.9,13.8,25.8,21.67,1013.53,30.58,10.81
2025-03-13,11:01:39,28.6139,77.209,516.9,5.7,21.8,38.06,977.52,85.94,7.39
2025-03-13,11:02:40,28.6139,77.209,523.8,47,56.7,26.41,964.68,57.62,7.98
2025-03-13,11:03:40,28.6139,77.209,506.4,38.5,51.6,20.51,958.67,36.39,5.74
2025-03-13,11:04:41,28.6139,77.209,547,8.3,23.7,26.09,1007.45,75.81,8.52
2025-03-13,11:05:41,28.6139,77.209,507,27.5,44,39.7,951.51,70.91,11.03
2025-03-13,11:06:42,28.6139,77.209,535.5,27.7,30.4,28.2,1009.14,48.12,14.72
2025-03-13,11:07:43,28.6139,77.209,526.7,12.1,15.9,37.49,954.51,76.77,14.27
2025-03-13,11:08:43,28.6139,77.209,525.9,32.4,42.7,27.35,997.06,79.38,10.93
2025-03-13,11:09:44,28.6139,77.209,500.9,42.9,51,29.95,1017.95,60.71,11.73
2025-03-13,11:10:44,28.6139,77.209,546.6,6.8,18.6,33.27,990.11,76.4,2.18
2025-03-13,11:11:45,28.6139,77.209,540.1,16,28.1,23.69,951.74,58,12.79
2025-03-13,11:12:46,28.6139,77.209,531.7,32.4,41.8,32.52,979.67,50.4,11.97
2025-03-13,11:13:46,28.6139,77.209,545.8,17.1,20.5,28.49,989.89,54.28,6.92
2025-03-13,11:14:47,28.6139,77.209,519.4,10.2,25.7,35.89,965.73,57.86,2.77
2025-03-13,11:15:47,28.6139,77.209,505,41,56.7,25.69,966.99,64.39,11.43
2025-03-13,11:16:48,28.6139,77.209,530.4,44,59.6,39.2,952.64,81.71,7.71
2025-03-13,11:17:48,28.6139,77.209,548.4,22.2,26.8,32.05,955.34,63.15,12.33
2025-03-13,11:18:49,28.6139,77.209,546.2,28.6,40.5,26.29,994.18,63.63,5.29
2025-03-13,11:19:50,28.6139,77.209,524.5,12.9,23.6,29.05,951.92,42.53,4.32
2025-03-13,11:20:50,28.6139,77.209,544.8,8.2,27.7,24.08,1012.11,42.91,5.1
2025-03-13,11:21:51,28.6139,77.209,505.6,38.2,40.4,32.35,974.25,58.49,7.31
2025-03-13,11:22:52,28.6139,77.209,502.7,27.1,38.8,39.82,977.19,56.84,9.86
2025-03-13,11:23:52,28.6139,77.209,535.8,19.9,38,38.88,1008.32,69.45,14.58
2025-03-13,11:24:53,28.6139,77.209,515.8,49.6,57.4,33.28,1019.96,48.1,4.99
2025-03-13,11:25:54,28.6139,77.209,526.4,45,53.8,27,976.17,42.13,0.3
2025-03-13,11:26:54,28.6139,77.209,514.1,14.9,27.9,33.21,967.29,31.44,1.74
2025-03-13,11:27:55,28.6139,77.209,502.8,29.1,34,26.86,967.04,79.16,7.83
2025-03-13,11:28:55,28.6139,77.209,548.2,26.6,44.6,37.95,1011.36,79.01,13.52
2025-03-13,11:29:56,28.6139,77.209,528.7,33.7,42.9,38.29,1013.76,88.77,13.19
2025-03-13,11:30:57,28.6139,77.209,514.4,5.2,18.9,33.94,1016.79,48.94,6.42
2025-03-13,11:31:57,28.6139,77.209,545.9,30.4,44.6,28.52,953.06,74.89,10.41
2025-03-13,11:32:58,28.6139,77.209,525.2,8.2,14,38.13,978.03,59.55,10.88
2025-03-13,11:33:58,28.6139,77.209,500.1,8.2,23.5,20.24,983.65,41.01,0.28
2025-03-13,11:34:59,28.6139,77.209,526.9,34.6,46.5,39.66,1015.78,77.52,11.73
2025-03-13,11:36:00,28.6139,77.209,548.9,41.4,56.2,34.55,1004.44,36.97,13.44
2025-03-13,11:39:48,28.6139,77.209,519.6,5.8,10,20.95,1016.14,72.73,11.52
2025-03-13,11:40:49,28.6139,77.209,530,34.1,50.5,20.64,968.35,60.89,1.06
2025-03-13,11:41:50,28.6139,77.209,508.4,30.4,40.3,31.37,1002.07,40.8,6.98
2025-03-13,11:42:50,28.6139,77.209,544.5,20.3,37,32.88,963.35,58.72,5.89
2025-03-13,11:43:51,28.6139,77.209,530,18.4,31.6,35.15,1007.48,67.74,3.46
2025-03-13,11:44:51,28.6139,77.209,528.3,43.1,55.1,21.94,1017.57,84.53,13.19
2025-03-13,11:45:52,28.6139,77.209,536.1,14,20.9,32.9,1002.21,79.78,6.21
2025-03-13,11:46:52,28.6139,77.209,503.4,13.8,31.8,36.33,996.02,59.68,0.43
